,year,snow,prcp_cm,max_celsius,min_celsius,lat,long,index,stn,mo,da,sndp_cm
1190,2001.0,213338.66400000002,19.1262,34.0,-4.222222222222223,48.68676146694919,-55.62750815595808,,,,,
1191,2002.0,921927.7980000001,72.6186,34.22222222222222,-30.27777777777778,48.68676146694919,-55.62750815595808,,,,,
1192,2003.0,924467.544,96.2406,32.72222222222222,-34.0,48.68676146694919,-55.62750815595808,,,,,
1193,2004.0,929547.0360000001,137.9728,32.888888888888886,-30.38888888888889,48.68676146694919,-55.62750815595808,,,,,
1194,2005.0,886371.354,107.95,5537.722222222223,-33.0,48.68676146694919,-55.62750815595808,,,,,
1195,2006.0,542154.618,93.091,32.111111111111114,-30.22222222222222,48.68676146694919,-55.62750815595808,,,,,
1196,2007.0,542782.252,105.9688,34.5,-32.0,48.68676146694919,-55.62750815595808,,,,,
1197,2008.0,319786.762,85.5218,31.72222222222222,-33.388888888888886,48.68676146694919,-55.62750815595808,,,,,
1198,2009.0,494885.98000000004,76.37780000000001,31.61111111111111,-28.11111111111111,48.68676146694919,-55.62750815595808,,,,,
1199,2010.0,638506.216,94.6404,32.0,-24.38888888888889,48.68676146694919,-55.62750815595808,,,,,
1200,2011.0,729349.5700000001,105.3592,29.11111111111111,-29.0,48.68676146694919,-55.62750815595808,,,,,
1201,2012.0,772579.354,84.2518,31.0,-30.0,48.68676146694919,-55.62750815595808,,,,,
1202,2013.0,721287.8640000001,57.0738,33.5,-28.0,48.68676146694919,-55.62750815595808,,,,,
1203,2014.0,595679.022,112.4966,33.611111111111114,-33.72222222222222,48.68676146694919,-55.62750815595808,,,,,
1204,2015.0,526214.086,106.4768,5537.722222222223,-31.61111111111111,48.68676146694919,-55.62750815595808,,,,,
1205,2016.0,734229.4180000001,99.2632,30.22222222222222,-29.38888888888889,48.68676146694919,-55.62750815595808,,,,,
1206,2017.0,694463.1780000001,119.3038,31.27777777777778,-27.27777777777778,48.68676146694919,-55.62750815595808,,,,,
1207,2018.0,536296.87,96.3168,5537.722222222223,-30.0,48.68676146694919,-55.62750815595808,,,,,
1208,2019.0,614526.076,89.1032,33.5,-28.72222222222222,48.68676146694919,-55.62750815595808,,,,,
1209,2020.0,580470.518,15.6464,31.22222222222222,-30.27777777777778,48.68676146694919,-55.62750815595808,,,,,
1210,2021.0,683428.91,70.2818,31.88888888888889,-23.77777777777778,48.68676146694919,-55.62750815595808,,,,,
1211,2022.0,597943.1780000001,110.0582,32.0,-30.22222222222222,48.68676146694919,-55.62750815595808,,,,,
1212,2023.0,469821.006,99.0854,31.88888888888889,-30.77777777777778,48.68676146694919,-55.62750815595808,,,,,
1213,2024.0,87667.846,53.873400000000004,25.0,-27.0,48.68676146694919,-55.62750815595808,,,,,
1214,1987.0,485718.612,60.1726,35.27777777777778,-36.61111111111112,51.121416779438526,-99.88112779664613,,,,,
1215,1988.0,653490.946,48.5648,37.0,-35.0,51.121416779438526,-99.88112779664613,,,,,
1216,1989.0,567747.912,53.6702,5537.722222222223,-41.61111111111112,51.121416779438526,-99.88112779664613,,,,,
1217,1990.0,534899.108,56.6674,34.5,-38.77777777777778,51.121416779438526,-99.88112779664613,,,,,
1218,1991.0,795829.752,55.9054,5537.722222222223,-37.388888888888886,51.121416779438526,-99.88112779664613,,,,,
1219,1992.0,541027.62,59.156600000000005,5537.722222222223,-34.72222222222222,51.121416779438526,-99.88112779664613,,,,,
1220,1993.0,653735.802,47.7774,32.388888888888886,-37.0,51.121416779438526,-99.88112779664613,,,,,
1221,1994.0,646166.094,62.3316,31.0,-39.11111111111112,51.121416779438526,-99.88112779664613,,,,,
1222,1995.0,921927.7980000001,333.0956,5537.722222222223,-33.27777777777778,51.121416779438526,-99.88112779664613,,,,,
1223,1996.0,929547.0360000001,309.44820000000004,5537.722222222223,-41.22222222222222,51.121416779438526,-99.88112779664613,,,,,
1224,1997.0,1493370.648,64.2366,36.0,-34.72222222222222,51.121416779438526,-99.88112779664613,,,,,
1225,1998.0,1660993.884,84.0232,33.888888888888886,-32.111111111111114,51.121416779438526,-99.88112779664613,,,,,
